gene	KO_1_NonTreatment	KO_2_NonTreatment	KO_3_NonTreatment	KO_4_CytokineTreatment	KO_5_CytokineTreatment	KO_6_CytokineTreatment	WT_1_NonTreatment	WT_2_NonTreatment	WT_3_NonTreatment	WT_4_CytokineTreatment	WT_5_CytokineTreatment	WT_6_CytokineTreatment
Gm18496	0	0	0	0	0	0	0	0	0	0	0	0
4930428D20Rik	0	0	0	0	0	0	0	0	0	0	0	0
Speer2	4	14	3	0	0	0	11	13	11	0	5	1
Gm49655	0	0	0	0	0	0	0	0	0	0	0	0
Gm19082	0	0	0	0	0	0	0	0	0	0	0	0
Gm49656	2	0	0	2	0	0	1	0	2	0	5	0
Gm49657	0	0	0	0	0	0	0	0	0	0	0	0
Gbe1	1079	1110	1098	1037	1800	1075	1275	1099	1643	1796	1952	1150
D16Ertd519e	0	0	0	0	0	0	0	0	0	2	0	0
Gm19291	0	0	0	0	0	0	0	0	0	0	0	0
Gm49665	0	0	0	0	0	0	0	0	0	0	0	0
Gm29823	0	0	0	0	0	0	0	0	0	0	0	0
4931420L22Rik	0	1	0	0	0	0	0	0	0	0	0	0
Gm24968	0	0	0	0	0	0	0	0	0	0	0	0
Gm18918	0	0	0	0	0	0	0	0	0	0	0	0
Gm49666	0	0	0	0	0	0	0	0	0	0	0	0
4930567J20Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm22797	0	0	0	0	0	0	0	0	0	0	0	0
Gm18549	0	0	0	0	0	0	0	0	0	0	0	0
Gm18550	0	0	0	0	0	0	0	0	0	0	0	0
Gm49667	0	0	0	0	0	0	0	0	0	0	0	0
8030451O07Rik	0	0	0	0	0	0	0	0	0	0	0	0
Robo1	2341	2718	2208	1049	1271	969	2778	2185	3504	2325	3018	2103
Gm49670	0	0	0	0	0	0	0	0	0	0	0	0
4930500H12Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm25699	0	0	0	0	0	0	0	0	0	0	0	0
Gm18825	0	0	0	0	0	0	0	0	0	0	0	0
Gm49680	0	0	0	0	0	0	0	0	0	0	0	0
Gm18168	0	0	0	0	0	0	0	0	0	0	0	0
Robo2	4147	4844	4333	1911	1362	1742	5673	3842	5664	2860	6083	3035
Gm24272	0	0	0	0	0	0	0	0	3	0	0	1
Gm22163	0	0	0	0	0	0	0	0	0	0	0	0
Gm49660	0	0	0	0	0	0	0	0	0	0	1	0
Gm49659	0	4	2	8	8	5	4	7	4	6	13	3
Gm49658	0	0	1	5	7	1	1	0	4	2	8	3
Gm18021	0	0	0	0	0	0	0	0	0	0	0	0
Mir691	0	0	0	0	0	0	1	0	0	0	0	0
Gm49671	0	0	0	0	0	0	0	0	0	0	0	0
Gm26307	0	0	0	0	0	0	0	0	0	0	0	0
Gm49674	0	0	0	0	0	0	0	0	0	0	0	0
Gm26937	0	0	0	0	0	0	0	0	0	0	0	0
A630036G19Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm49676	0	0	0	0	0	0	0	0	0	0	0	0
Gm49678	0	0	0	0	0	0	0	0	0	0	0	0
Gm49677	0	0	0	0	0	0	0	0	0	0	0	0
Lipi	0	0	0	0	0	0	0	0	0	0	0	0
Rbm11	85	129	104	48	45	51	101	89	145	78	125	71
Gm30162	0	0	0	0	0	0	0	0	0	0	0	0
Hspa13	4199	5374	5503	2120	2703	2053	5238	3993	6457	2922	4147	2222
Gm15553	0	0	0	0	0	0	0	0	0	0	0	0
Gm22923	0	0	0	0	0	0	0	0	0	0	0	0
Gm15554	0	0	0	0	0	0	0	0	0	0	0	0
Samsn1	101	88	77	27	70	39	77	75	161	77	52	50
Gm15555	0	0	0	0	0	0	0	0	0	0	0	0
4930578N18Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm22268	0	0	0	0	0	0	0	0	0	0	0	0
Gm26915	0	0	0	0	0	0	0	0	0	0	0	0
Nrip1	2396	2601	2486	2190	3762	2222	2620	2140	3536	3371	4847	2987
Gm49587	1	0	0	0	0	0	0	1	2	0	0	0
Gm9843	1192	1034	915	1173	1622	1299	904	971	1397	1462	2380	1111
Gm45030	0	1	1	0	0	0	0	0	0	1	0	0
Gm30726	0	0	0	0	0	1	0	0	0	0	0	0
Gm45029	0	0	0	0	0	0	0	0	0	0	0	0
Gm30790	0	0	0	0	0	0	0	0	0	0	3	0
1700041M19Rik	0	0	1	0	0	0	0	0	0	0	0	0
1700063K16Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm7501	0	0	0	0	0	0	0	0	0	0	0	0
Usp25	1378	1384	1446	1361	2688	1530	1472	1291	1884	2366	2792	1740
Mir99ahg	36	48	41	23	28	25	30	34	51	22	25	23
Gm31258	0	0	0	0	0	0	1	0	0	0	0	0
Gm37466	0	0	0	0	0	0	0	0	0	0	0	0
Gm21816	0	1	2	0	0	0	1	1	0	0	0	1
9430092D12Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm38071	0	0	0	1	0	0	0	0	0	0	0	0
9430053O09Rik	2	2	1	0	0	0	0	3	4	0	0	1
Gm37063	0	0	1	0	0	0	0	0	0	0	0	0
Gm37241	0	0	0	0	0	0	0	0	0	0	0	0
Gm36963	0	1	0	0	0	2	0	0	2	0	0	0
Gm37606	0	0	0	0	0	2	0	0	0	0	0	0
Gm11146	0	0	0	0	0	0	0	0	0	0	0	0
Mir99a	1	3	0	5	1	2	0	4	0	1	1	0
Mirlet7c-1	0	0	0	0	2	0	0	0	1	0	0	0
Gm37311	0	0	0	0	0	0	0	0	0	0	0	0
Mir125b-2	0	0	0	0	0	0	0	0	0	0	0	0
C130023A14Rik	1	0	4	0	4	3	3	0	1	9	6	2
9530003O04Rik	0	0	0	0	0	0	1	0	0	0	0	0
Gm37694	4	3	2	2	1	0	3	1	0	0	0	7
Gm17333	0	0	0	0	0	0	0	0	0	0	0	0
Gm49589	0	0	0	0	0	0	0	0	0	0	0	0
Gm25025	0	0	0	0	0	0	0	0	0	0	0	0
Gm5675	0	0	0	0	0	0	0	0	0	0	0	0
Gm25916	0	0	0	0	0	0	0	0	0	0	0	0
E330011O21Rik	9	7	1	4	3	6	16	9	18	10	5	5
Gm49591	0	0	0	0	0	0	0	0	0	0	0	0
Cxadr	1837	1954	2025	1363	2995	1670	2566	1763	3000	1932	2724	1745
Btg3	1958	2248	2254	2278	1884	2032	2089	1831	2683	3237	5310	2376
Gm49590	1	0	1	0	3	1	0	3	1	1	6	2
Gm25038	0	0	0	0	0	0	0	0	0	0	0	0
Gm49603	0	0	0	0	0	0	0	0	0	0	0	0
Gm49604	0	0	0	2	2	0	0	0	0	2	1	0
D16Ertd472e	308	300	307	320	663	345	257	252	371	434	541	346
4930478L05Rik	0	0	0	0	1	0	0	0	0	0	2	0
Gm24861	0	0	0	0	0	0	0	0	0	0	0	0
4930570E03Rik	0	0	0	0	0	0	0	0	0	0	3	0
4930403O18Rik	0	0	0	0	0	0	0	0	0	0	0	0
Chodl	0	1	1	0	2	0	1	2	0	0	0	1
Tmprss15	0	0	0	0	0	0	0	0	0	0	2	0
Gm15692	0	0	0	0	0	0	0	0	0	0	0	0
Gm37709	0	0	0	0	0	0	0	0	0	0	0	0
Rps19-ps12	0	0	0	0	0	0	0	0	0	1	0	0
1700066C05Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm23083	0	0	0	0	0	0	0	0	0	0	0	0
Gm24773	0	0	0	0	0	0	0	0	0	0	0	0
Gm49578	0	0	0	0	0	0	0	0	0	0	0	0
Gm19867	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp1a-ps3	0	0	0	0	0	0	0	0	0	0	0	0
Ncam2	466	511	463	193	264	227	509	471	642	278	466	238
Gm26023	0	0	0	0	0	0	0	0	0	0	0	0
7120432I05Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm49555	0	0	1	1	1	0	0	2	1	1	0	0
Gm49558	0	0	0	0	0	0	0	0	0	0	0	0
Gm5676	0	0	0	0	0	0	0	0	0	0	0	0
Gm49559	0	0	0	0	0	0	0	0	0	0	0	0
Gm49560	0	0	0	0	0	0	0	0	0	0	0	0
Pgk1-ps1	38	52	39	55	113	77	46	46	71	101	103	64
Gm41480	0	0	0	0	0	0	0	0	0	0	0	0
Gm23355	0	0	0	0	0	0	0	0	0	0	0	0
Gm7559	0	0	0	0	0	0	0	0	0	0	0	0
Gm21833	0	0	0	0	1	0	0	0	0	0	0	0
Rpl21-ps5	0	0	0	0	0	0	1	0	0	1	0	1
Gm49561	0	0	0	0	0	0	0	0	0	0	0	0
Gm41481	0	0	0	0	0	0	0	0	0	0	0	0
Gm49562	0	1	1	0	0	0	0	0	0	0	1	0
Gm7295	0	0	0	0	0	0	0	0	0	0	0	0
Gm24508	0	0	0	0	0	0	0	0	0	0	0	0
4930553E22Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm6032	4	6	8	5	8	1	4	7	8	3	9	5
A730009L09Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm2477	0	0	0	0	0	0	0	0	0	0	0	0
Gm25292	0	0	0	0	0	0	0	0	0	0	0	0
Gm2349	0	0	0	0	0	0	0	0	0	0	0	0
4930551I23Rik	0	0	0	0	0	0	0	0	0	0	0	0
Mir155hg	7	6	5	16	34	20	8	2	6	30	58	29
Mir155	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl39	1182	1185	1130	1226	1344	1128	1227	1058	1564	1792	2807	1357
Gm26153	0	2	1	0	0	0	0	0	0	0	0	0
Jam2	1540	1474	1023	229	369	249	1386	1515	1871	325	311	242
Gm25908	0	0	0	0	0	0	0	0	1	0	0	0
Atp5j	3405	3497	3342	2075	2922	2214	3404	3094	4451	3073	4434	2174
Gabpa	1790	1963	1863	1040	1583	1161	1956	1634	2620	1667	2364	1194
Gm49568	0	0	0	0	0	0	0	0	0	1	0	0
App	20243	21967	23194	20926	39660	22061	22268	19926	30069	33197	40055	25666
Gm10791	8	11	8	9	22	17	5	11	15	11	22	13
Gm49228	0	0	0	0	0	0	0	0	0	0	0	0
Gm49227	55	30	34	31	56	42	34	24	40	42	57	53
Gm49226	0	0	0	1	0	0	0	0	0	0	1	0
Gm27295	0	0	0	0	0	0	0	0	0	0	0	0
Cyyr1	689	807	697	153	269	223	767	769	1223	285	360	243
Gm2541	34	24	20	28	24	25	19	23	23	31	38	28
Gm6278	302	259	238	265	372	306	207	216	358	348	622	290
Adamts1	6059	5911	5962	2997	8127	3814	4919	6021	8619	4612	4916	4227
4930556C24Rik	0	0	0	1	1	0	0	0	0	0	0	0
Adamts5	303	304	265	547	1117	696	288	355	452	888	968	604
Gm49570	0	0	0	0	0	0	0	0	0	0	0	0
1700007H22Rik	0	0	0	0	1	0	0	0	0	0	0	0
Gm32357	0	0	0	0	0	0	0	0	0	0	0	0
Gm49572	0	0	0	0	0	0	0	0	0	0	0	0
Gm32461	39	43	31	6	25	13	43	48	58	11	18	18
Gm32624	4	7	6	0	4	0	10	6	14	0	1	0
Gm25715	0	0	0	0	0	0	0	0	0	0	0	0
Gm38477	0	0	3	0	1	2	1	3	1	0	0	0
Gm32865	0	0	0	0	0	0	0	0	0	0	0	0
N6amt1	1130	1265	1145	405	604	393	1147	1114	1518	514	648	433
Ltn1	2414	2735	2546	1340	1923	1240	2608	2226	3297	1932	2781	1651
Gm25896	0	0	0	0	0	0	0	0	1	0	0	0
Rwdd2b	320	305	281	141	203	176	277	304	387	199	273	132
Usp16	3128	3563	3603	2106	2185	1994	3358	2884	4276	3154	4988	2413
Cct8	8173	8628	8866	7289	8534	7146	8134	7500	10874	10609	15875	7636
B130034C11Rik	39	68	47	7	10	7	75	55	87	13	29	14
Gm24891	0	0	0	0	0	0	0	0	0	0	0	0
Rpl31-ps4	24	21	16	18	33	24	26	31	19	36	39	22
Map3k7cl	2	8	3	0	0	0	3	7	15	3	1	0
Gm22808	0	0	0	0	0	0	0	0	0	0	0	0
Bach1	1829	2270	2162	2883	3074	2600	2239	1937	2901	4510	6750	3587
Gm23994	0	0	0	0	0	0	0	0	0	0	0	0
2810407A14Rik	2	5	7	3	5	3	4	7	7	5	25	6
Grik1	0	1	3	0	1	0	1	1	3	0	0	1
Gm33255	0	0	0	0	0	0	0	0	0	0	0	0
4930420G21Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm46546	74	63	60	64	80	75	71	55	90	94	157	63
Cldn17	0	0	0	0	1	0	0	0	0	0	0	0
Cldn8	20	17	25	7	52	11	57	27	58	12	26	6
Gm49688	0	0	0	0	0	0	0	0	0	0	0	0
Krtap24-1	0	0	0	0	0	0	0	0	0	0	0	0
Gm23587	0	0	0	0	0	0	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0	0	0	0	0	0	0
Krtap26-1	0	0	0	0	0	0	0	0	0	0	0	0
Krtap27-1	0	0	0	0	0	0	0	0	0	0	0	0
Gm7667	16	8	7	13	11	15	4	6	14	20	33	14
2310061N02Rik	0	0	0	0	0	0	0	0	0	0	0	0
Krtap13-1	0	0	0	0	0	0	0	0	0	0	0	0
Krtap13	0	0	0	0	0	0	0	0	0	0	0	0
2310034C09Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310057N15Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm5965	0	0	0	0	0	0	0	0	0	0	0	0
4930553J12Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm20741	0	0	0	0	0	0	0	0	0	0	0	0
Krtap14	0	0	0	0	0	0	0	0	0	0	0	0
Krtap15	0	0	0	0	0	0	0	0	0	0	0	0
Krtap19-1	0	0	0	0	0	0	0	0	0	0	0	0
Krtap19-2	0	0	0	0	0	0	0	0	0	0	0	0
Krtap19-3	0	0	0	0	0	0	0	0	0	0	0	0
Krtap19-4	0	0	0	0	0	0	0	0	0	0	0	0
Krtap19-5	0	0	0	0	0	0	0	0	0	0	0	0
Krtap19-9a	0	0	0	0	0	0	0	0	0	0	0	0
Krtap19-9b	0	0	0	0	0	0	0	0	0	0	0	0
Krtap16-3	0	0	0	0	0	0	0	0	0	0	0	0
Gm49689	0	0	2	1	7	6	4	5	2	3	6	5
Krtap22-2	0	0	0	0	0	0	0	0	0	0	0	0
Gm10229	0	0	0	0	0	0	0	0	0	0	0	0
Krtap6-1	0	0	0	0	0	0	0	0	0	0	0	0
Gm10228	0	0	0	0	0	0	0	0	0	0	0	0
Krtap6-5	0	0	0	0	0	0	0	0	0	0	0	0
1110025L11Rik	0	0	0	0	0	0	0	0	0	0	0	0
Krtap6-3	0	0	0	0	0	0	0	0	0	0	0	0
Gm6358	0	0	0	0	0	0	0	0	0	0	0	0
Gm10061	0	0	0	0	0	0	0	0	0	0	0	0
Gm9789	0	0	0	0	0	0	0	0	0	0	0	0
Gm7735	0	0	0	0	0	0	0	0	0	0	0	0
1110057P08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm34396	0	0	0	0	0	0	0	0	0	0	0	0
Krtap20-2	0	0	0	0	0	0	0	0	0	0	0	0
Krtap21-1	0	0	0	0	0	0	0	0	0	0	0	0
Krtap6-2	0	0	0	0	0	0	0	0	0	0	0	0
Gm23655	0	0	0	0	0	0	0	0	0	0	0	0
Krtap8-1	0	0	0	0	0	0	0	0	0	0	0	0
Krtap7-1	0	0	0	0	0	0	0	0	0	0	0	0
Krtap11-1	0	0	0	0	0	0	0	0	0	0	0	1
Gm49696	0	0	0	0	0	0	0	0	0	0	0	0
Gm17844	0	0	0	0	0	0	0	0	0	0	0	0
Tiam1	503	552	438	287	898	357	617	509	758	551	509	398
Gm2805	72	46	52	44	46	59	55	44	77	64	117	51
Gm7307	0	0	0	0	0	0	0	0	0	0	0	0
Gm49704	2	0	4	1	0	0	1	0	8	1	1	0
Sod1	10041	11684	12172	12565	13018	11830	10956	9723	14128	16286	28501	12946
Scaf4	3203	3039	2948	1875	2105	1769	2823	2613	3643	2660	4138	2371
Gm49707	0	0	0	0	0	0	0	0	0	0	0	0
Gm49708	88	72	83	14	31	22	108	60	98	24	11	14
Gm49709	0	0	0	0	0	0	0	0	0	0	0	0
Gm49710	0	0	0	0	0	0	0	0	0	0	0	0
Hunk	244	310	323	140	202	125	313	260	401	215	264	197
Gm36001	0	0	0	0	0	0	0	0	0	0	0	0
1110008E08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm49714	0	0	0	0	0	0	0	0	0	0	0	0
Gm23406	0	0	0	0	0	0	0	0	0	0	0	0
Gm36169	0	4	1	0	0	2	0	2	3	1	1	0
Gm49715	0	0	0	0	0	0	0	0	0	0	0	0
Mis18a	175	172	165	68	156	90	151	155	210	122	160	110
Gm17518	69	55	53	19	21	15	53	42	61	37	55	18
Mrap	40	13	19	15	49	18	13	25	38	16	24	4
Urb1	973	1024	857	689	668	681	916	832	1215	997	1875	933
Eva1c	207	173	213	144	326	123	224	216	263	206	304	185
Gm36363	0	0	0	0	0	0	0	0	0	0	0	0
Gm7831	2	0	2	2	0	0	0	1	2	0	0	0
Gm49727	3	3	4	8	5	5	2	2	9	6	3	3
Cfap298	1004	1034	896	902	984	850	1105	917	1283	1215	1862	948
4930534H18Rik	5	7	15	3	2	4	10	9	13	7	12	3
Synj1	2525	2954	2487	1380	1783	1334	2688	2401	3302	2006	3464	1988
Gm22933	0	0	0	0	0	0	0	0	0	0	0	0
Gm15965	0	0	2	0	0	0	0	1	0	0	0	0
4930404I05Rik	11	12	19	15	6	8	13	15	13	22	52	18
Paxbp1	1578	1901	1777	1040	1254	1313	1658	1566	2099	1477	3660	1673
4931406G06Rik	0	0	0	0	0	0	3	3	4	0	3	1
4932438H23Rik	6	5	5	2	7	1	4	5	9	4	7	4
H3f3a-ps2	74	108	81	28	45	37	87	82	107	40	32	40
Gm49611	0	0	0	0	0	0	2	0	0	0	0	0
Gm49612	0	0	0	0	0	0	0	0	0	0	0	0
Gm41492	0	0	0	0	0	0	2	0	0	1	0	0
Gm49613	0	0	0	0	0	0	0	0	0	0	0	0
Gm49614	0	0	0	0	0	0	0	0	0	0	0	0
Olig2	0	0	0	2	0	0	0	0	0	0	0	0
Gm37016	0	0	0	0	0	0	0	0	0	0	0	0
Olig1	4	5	2	1	2	0	5	4	2	1	2	0
Gm15966	0	0	0	0	0	0	0	0	0	0	0	0
Gm24695	0	0	0	0	0	0	0	0	0	0	0	0
Ifnar2	1318	1302	1230	2093	2465	1901	994	1059	1600	2603	3957	2076
Gm21970	0	0	0	0	0	0	0	0	0	0	0	0
Il10rb	654	635	572	601	905	672	518	519	729	802	1190	692
Gm49625	5	4	1	2	0	0	1	2	1	0	0	1
Gm46562	3	3	1	1	3	3	3	2	8	0	2	1
A930006K02Rik	27	40	36	5	10	7	27	29	47	11	10	20
Gm49626	0	0	0	0	0	0	0	0	0	0	0	0
Ifnar1	2450	2551	2332	1850	3565	1902	2385	2117	3145	2857	3580	2250
Gm7856	7	0	3	0	2	0	3	1	2	2	0	0
Mir6367	0	0	0	0	0	0	0	0	0	0	0	0
Gm7860	3	4	3	6	5	9	4	6	5	21	16	7
Ifngr2	1551	1454	1391	3276	4038	3287	1453	1333	2104	4323	6580	3257
Tmem50b	1818	1973	1951	1396	1714	1500	1971	1660	2559	1931	3089	1726
Gm15964	5	6	13	3	9	8	1	8	3	6	9	10
Dnajc28	237	209	247	41	57	50	291	228	314	45	91	42
Gart	2201	2323	2227	1350	1880	1315	2075	1972	2936	1879	2921	1560
Son	18867	21357	18400	7780	11753	8048	19429	18106	23716	11687	20452	10979
Donson	222	303	256	215	275	236	225	237	347	275	421	243
Atp5o	0	1629	0	1541	0	1611	0	1083	0	1557	0	1138	0	1535	0	1475	0	2040	0	1558	0	2322	0	1081
Gm10785	39	54	62	53	25	34	64	36	68	78	129	53
Cryzl1	1156	1285	1338	1360	1322	1140	1086	951	1498	1671	2610	1222
Itsn1	2096	1865	1722	1062	1931	1110	1731	1510	2425	1770	2156	1249
Gm25245	0	1	2	0	0	0	0	0	0	0	0	0
Gm15976	0	0	0	0	0	0	0	0	0	0	0	0
D430001F17Rik	5	6	10	5	12	7	7	7	11	8	3	10
Gm27773	0	0	0	0	0	0	0	0	0	0	0	0
Gm18020	0	0	0	0	0	0	0	0	0	0	0	0
Gm23210	0	0	0	0	0	0	0	0	0	0	0	0
Mrps6	133	139	131	201	310	195	162	136	221	313	437	217
Gm49711	0	0	3	0	0	0	0	0	0	0	5	0
Slc5a3	228	291	213	215	442	242	270	219	289	368	422	268
Gm16310	5	1	2	1	11	6	1	2	1	5	14	3
Gm41496	0	0	0	0	0	0	0	0	0	0	0	0
Gm41495	0	0	0	0	0	0	0	0	0	0	2	0
Gm49716	0	0	0	0	0	0	0	0	0	0	0	0
Gm29880	0	0	0	0	0	0	0	0	0	0	0	0
Kcne2	1	0	0	1	0	2	2	0	1	2	0	0
Smim11	297	355	419	266	302	248	362	323	478	305	479	241
1700048M11Rik	2	0	0	0	0	0	0	1	1	0	0	1
Fam243	2	0	0	0	0	0	0	0	0	0	0	0
Smim34	0	0	0	0	0	0	0	0	0	0	0	0
Kcne1	0	1	0	0	0	0	0	0	0	0	0	0
Gm29805	0	0	0	0	0	0	0	0	0	2	0	0
Rcan1	1166	1143	1139	1514	1405	1408	1241	1015	1557	1879	2834	1522
Gm46555	0	0	0	0	0	0	0	0	0	1	0	0
2410124H12Rik	0	1	0	0	0	0	0	0	0	0	0	0
Clic6	335	204	230	95	378	233	381	264	417	189	162	115
Gm49722	0	0	0	0	0	1	0	0	0	0	0	0
Runx1	2262	2050	2173	1438	3951	1697	1752	1871	2919	2669	2378	2005
Gm26626	18	8	0	1	7	3	9	7	6	8	3	3
Gm49723	0	0	0	0	0	0	0	0	0	0	0	0
Gm28003	0	0	0	0	0	0	0	0	0	0	0	0
1810053B23Rik	0	2	0	3	1	8	16	0	8	10	18	1
1810044K17Rik	0	1	0	1	0	0	2	0	0	0	0	0
Mir802	0	0	0	0	0	0	0	0	0	0	0	0
1700029J03Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm30695	0	0	0	0	0	0	0	2	0	0	0	0
Gm49725	0	0	0	0	0	0	0	0	0	0	0	0
Setd4	213	243	191	73	85	79	225	233	252	97	178	113
AC160993.1	0	3	0	0	0	0	1	0	0	0	0	0
Cbr1	1602	1585	1587	633	889	845	1900	1608	2096	973	1475	701
Gm5678	0	0	1	0	1	6	6	0	0	1	3	1
Gm45384	0	0	0	0	0	0	0	0	0	0	0	0
Gm22344	0	0	0	0	0	0	0	0	0	0	0	0
Cbr3	383	365	358	351	941	483	357	305	476	688	731	415
Dop1b	4776	4548	4124	2273	2623	2256	4366	4355	5547	2930	4731	2712
2310043M15Rik	6	6	9	2	3	2	4	3	7	2	3	2
Gm30881	0	2	1	1	6	1	8	1	0	2	1	0
Morc3	1292	1559	1538	1312	1972	1268	1437	1318	1833	2106	2845	1584
Chaf1b	344	364	324	271	379	267	342	326	518	322	608	312
Gm49617	0	0	3	0	0	0	0	0	0	1	0	4
Cldn14	0	0	0	0	0	0	0	0	0	1	0	0
Gm49618	0	0	0	0	0	0	0	0	0	0	0	0
2410003I16Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm49619	0	0	0	0	0	0	0	0	0	0	0	0
Gm49620	0	0	0	0	0	0	0	0	0	0	0	0
Sim2	0	0	1	0	9	1	1	0	7	1	0	1
Hlcs	1279	1393	1384	439	538	356	1616	1302	1832	568	848	521
Gm23062	0	0	0	0	0	0	0	0	0	0	0	0
Gm48979	0	0	0	0	0	0	0	0	0	0	0	0
Gm48984	0	0	0	0	0	0	0	0	0	0	0	0
Gm48978	0	3	0	0	2	0	0	0	0	0	3	1
Gm6363	168	200	190	159	216	166	155	133	301	217	411	179
Ripply3	554	684	607	108	108	93	827	605	825	212	269	159
Pigp	1032	1215	1233	443	477	472	1164	1063	1398	611	1033	487
Gm15310	0	0	0	0	0	0	0	0	0	0	0	0
Ttc3	5201	6028	5660	2123	3278	2290	6483	5363	7840	3119	4614	2965
Gm23692	0	0	0	0	0	0	0	0	0	0	0	1
Gm31323	2	5	4	8	3	0	5	1	6	3	9	2
Vps26c	1623	1677	1697	1345	1430	1274	1782	1524	2136	1887	2834	1563
Dyrk1a	3730	3828	3529	2621	3187	2487	3839	3235	4617	3949	6533	3416
Gm15971	0	0	0	0	3	0	0	0	0	0	4	0
Gm41504	3	2	1	0	1	0	0	0	1	0	1	1
Gm41505	5	22	7	8	8	8	11	6	8	12	12	5
Kcnj6	501	485	431	393	257	282	397	329	502	507	985	481
Gm22745	0	0	0	0	0	0	0	0	0	0	0	0
Gm7976	0	0	0	0	0	0	0	0	0	0	0	0
Gm49641	0	0	0	0	0	0	0	0	0	0	0	0
Gm49642	0	0	0	0	0	0	0	0	0	0	0	0
Gm31641	1	2	4	0	0	0	1	0	0	0	0	0
Kcnj15	60	49	46	12	39	24	59	50	86	18	31	22
Gm49643	0	0	1	0	0	0	0	0	2	0	0	2
Erg	765	785	769	144	253	222	718	841	1205	281	335	232
Ets2	10409	9704	9100	13142	12428	13214	8536	7934	10995	16845	27968	13306
CT030665.1	12	8	11	1	14	9	2	9	11	15	22	6
1600002D24Rik	1	0	1	1	4	0	1	1	3	0	4	3
Gm37259	0	0	0	0	0	0	0	0	0	0	0	0
2810404F17Rik	0	0	0	0	0	0	0	1	0	0	1	0
Gm15340	0	0	0	0	0	0	0	2	0	1	3	0
Psmg1	769	765	750	441	592	481	774	687	1083	651	991	422
Brwd1	2561	3014	2652	1159	2047	1284	3013	2607	3452	1673	2966	1646
Gm15342	0	0	0	0	0	0	0	1	0	0	5	0
Gm27833	0	3	0	1	1	1	0	1	0	0	1	0
AC144797.2	13	7	17	3	1	1	5	10	1	2	5	1
AC144797.1	1	3	1	0	0	0	0	2	1	0	2	0
Hmgn1	6069	5813	6236	4043	6732	4425	6487	5704	8671	5506	8110	4481
Wrb	538	651	613	266	440	291	576	496	771	412	667	404
AC164647.1	0	3	1	0	0	1	2	0	1	0	1	0
Lca5l	120	133	113	55	77	51	96	112	124	80	104	85
Sh3bgr	83	113	110	30	17	38	120	103	108	44	88	27
B3galt5	1683	1736	1522	299	238	238	1791	1334	1958	453	624	359
Igsf5	318	0	325	0	278	0	132	0	234	0	175	1	310	0	273	0	345	1	170	2	247	0	133	1
Itgb2l	2	0	1	2	0	1	0	1	2	1	2	0
AC154258.1	24	24	27	8	9	8	17	32	24	8	13	6
Pcp4	9	5	9	1	7	2	8	10	24	3	6	5
Dscam	157	221	181	35	37	28	213	168	278	34	82	45
AC154538.2	0	0	0	0	0	0	0	1	0	0	0	0
AC154538.1	0	0	0	0	0	0	1	0	0	0	0	0
AC167169.1	0	0	0	0	0	0	0	0	0	0	0	0
Bace2	14209	16824	16265	7414	5471	6955	17096	13657	18460	11353	20797	10389
Gm49681	0	0	0	0	0	1	0	1	0	1	2	0
Mx1	68	50	33	502	419	506	46	51	79	779	1867	676
2210009P08Rik	0	0	0	0	0	0	0	1	1	0	2	0
Fam3b	1	2	2	20	15	25	0	6	2	16	63	16
Gm9242	9	11	4	4	8	10	14	16	21	12	31	15
Gm24777	0	0	0	0	0	0	0	0	0	0	0	0
Mx2	161	126	95	1443	1001	1545	81	108	121	1525	3867	1324
Tmprss2	2723	2633	2431	932	1618	1226	1960	2022	2611	1403	2131	1195
Ripk4	2055	2064	1948	1494	1359	1399	1925	1799	2446	1940	2981	1571
Prdm15	611	611	569	311	416	311	514	536	690	415	688	431
Gm49592	0	0	0	0	0	0	0	0	0	0	0	0
C2cd2	769	745	737	474	708	527	803	642	1045	794	1148	544
Mir6964	0	0	0	0	0	0	0	0	0	0	0	0
Zbtb21	1404	1385	1360	1515	1487	1473	1302	1138	1633	2243	3723	1907
C030010L15Rik	12	14	13	2	9	3	12	15	24	5	9	7
B230307C23Rik	111	172	167	126	170	126	129	148	200	169	272	135
A630089N07Rik	88	87	66	16	62	35	72	48	75	53	60	42
